clases;Varianza_aX;Varianza_aY;Varianza_aZ;Varianza_gX;Varianza_gY;Varianza_gZ;Suelo
2336;0.0004244;0.07300641;2167324045;267093104.1;191668953.2;5583952767;2
2337;0.00122024;0.1246082;0.00085724;685955561.4;100666403.1;11541905713;2
2338;0.00074229;0.04902204;2164128907;281686384;357692289.6;9245379205;2
2339;0.00209989;0.04512445;0.00034581;815255664.7;279592516.7;14348960726;2
2340;0.00382784;0.02553061;9000712072;234222613.5;103850525.8;6961889909;2
2341;0.00449544;0.08193664;0.00098564;546260009.4;429901903.5;10363269884;2
2342;0.00447076;0.04340341;1670773594;207800439.8;644672007.1;7856785543;2
2343;0.001915;0.04920761;0.00154009;704836594.2;483178644.7;5941907597;2
2344;0.00257201;0.07732989;2188219131;119419528.2;86230181.56;4705471195;2
2345;0.008073;0.19007104;9237225069;215414848.8;296408020;7238425528;2
2346;0.00037096;0.10082189;2724164971;95339969.09;215019476.5;4839848881;2
2347;0.00951321;0.14958829;9606104931;425521629.9;359243612.7;8402873372;2
2348;0.00087005;0.07725876;2771811384;50621719.64;274706585.9;4893311815;2
2349;0.00405816;0.13832504;9074134287;404795845.4;125684802.4;5670875800;2
2350;0.00414409;0.08921841;1992137386;178364775.3;379704411.6;3607076565;2
2351;0.00988381;0.15650741;1774737793;107770311;183610968.7;7710643206;2
2352;0.00063961;0.13544364;1691116691;201961461.5;101982401.1;5904749909;2
2353;0.00694725;0.19231176;0.00174669;905587718.7;244876890.2;10362378670;2
2354;0.00334769;0.04977984;2316029101;227118048.9;71632630.44;4296898134;2
2355;0.02398916;1511102761;1839483552;207717494.5;150666730.6;7221679329;2
2356;0.00181024;0.1842638;175091554;197221303.1;238110246.6;5568829052;2
2357;0.0046492;0.15990849;1767437194;467844658.4;638709537;9324771508;2
2358;0.00184561;0.11415745;1653562657;201084462.8;190865002.5;4852894543;2
2359;0.00921865;0.23762365;0.00307865;1226546999;471886958.3;9457388594;2
2360;0.0056756;0.14061904;1673167117;253525625.8;399928457.9;7624127822;2
2361;0.0043646;9615783285;9092390099;652868805.8;805280504.4;11814290675;2
2362;0.00738929;0.17424284;2571178542;520938224.4;520782051.2;10263312401;2
2363;0.00160189;1795979428;0.00328716;1368780814;905234177;13095015641;2
2364;0.00827349;0.11424596;9001300257;314915708.6;713103438.3;7594664446;2
2365;0.00253749;0.1751084;0.00313476;1013485729;378025444.6;7041107470;2
2366;0.00235856;0.20943;0.003423;171237328.2;141268078.2;4894721081;2
2367;0.00465929;0.22666701;9127877129;377741038.9;32659487.09;3653537239;2
2368;0.00484564;0.18998036;1727909708;165149452.6;152090714.6;4448929522;2
2369;0.00338601;0.16721076;9401431339;195743018.7;84830061.85;5486773606;2
2370;0.00574285;0.15766609;9181906065;170083236;78812094.47;5125649513;2
2371;0.01087581;0.18707349;1779606195;253179295.6;117351665.8;6034805801;2
2372;0.0031378;0.11365409;1644046266;110624998.6;241813623.7;6316716717;2
2373;0.00923496;0.14111189;1640974183;267365184.9;326125083.2;4243848787;2
2374;0.00549044;0.16488949;900139243;242793404.4;138641713.5;4167731535;2
2375;0.00881636;0.11443369;0.00102329;460902614.9;403532280.5;3913930636;2
2376;0.01450341;0.10249376;1011441036;85439910.04;515971399.1;3363978069;2
2377;0.01644256;0.14347161;2330661044;175256575.2;629663885.4;3069128529;2
2378;0.01246441;0.17241441;2286263687;277709727.6;561317559.6;3659635150;2
2379;0.00303785;0.10822096;0.00323821;164017781.6;521592377;5492441482;2
2380;0.01822781;0.13577209;0.00355496;308962872.1;225201362;3199966232;2
2381;0.01110441;0.19420409;9002416521;508429884.6;419989495;4736535153;2
2382;0.00484221;0.16036624;259593581;153528036.3;469212030.6;3555330751;2
2383;0.00339364;0.14371056;0.00158769;648693461.4;114188733.3;2968784464;2
2384;0.00825381;0.15889896;1695218847;350338752.4;290232852.5;3564930850;2
2385;0.00930416;2078909683;1776806574;174577199.6;552536569.1;8253949874;2
2386;0.00894785;0.13535916;257875.45;246614708.7;479782642.9;5049492394;2
2387;0.00241276;0.13794845;9625306041;140458059.8;258128359.2;5432013789;2
2388;0.00586924;0.11231421;2364699852;229838769.7;471982524;3810292289;2
2389;0.01375036;1181147289;9551425615;525196645.6;773632507.4;6430001584;2
2390;0.0040382;0.12032424;2661147442;97149791.61;532159256.9;3450521074;2
2391;0.00636869;2043919436;8985022869;424946212.2;494214090.7;6039087984;2
2392;0.00176056;0.1269512;1627820882;175716981.1;249684367.4;3752648478;2
2393;0.00915656;1130132203;0.00194581;273353098.5;735179098.4;13522392324;2
2394;0.00691916;0.09595529;9456799878;425551724;709122256.2;9701441286;2
2395;0.00426269;0.06900216;0.00445049;388807488.7;458540298.5;5493883518;2
2396;0.00753104;0.04531544;0.00087001;144028337.8;113959110.4;789428886.1;2
2397;0.00237941;0.07995644;2626919629;593785693.8;898056264;7075175219;2
2398;0.00291065;0.12604461;0.00412316;343494137.4;666823721.8;14545417502;2
2399;0.00459825;0.1679932;900184456;535248274.2;667485216;12334873747;2
2400;0.00477156;1757024284;0.00487084;253090478;399810772;9439165804;2
2401;0.01023609;0.21066536;2263288235;348289629;534238281.5;8246269220;2
2402;0.0050662;0.17548636;1659238387;409583053;262617678.2;5649190184;2
2403;0.00256484;0.13518209;1629435126;228547970.4;308307617.5;4902822451;2
2404;0.00390549;0.09552249;0.00100356;247403737.8;187822080.9;6511434496;2
2405;0.00296716;0.04046624;2264584362;126186728.1;713393166.9;7183092900;2
2406;0.00387149;1331745541;0.00256576;396080293.6;401298759;16070353670;2
2407;0.00377336;0.0354116;2578308239;98455581.66;447134394.5;8415284930;2
2408;0.00170621;0.05284969;0.00117784;142249802.8;198098081.8;11874063657;2
2409;0.0013106;0.06746996;1634014964;155187281.8;685027772.9;7408092330;2
2410;0.00532476;0.0870542;0.00317425;206832529;877552702.8;10400760756;2
2411;0.00160941;0.06433889;1657349979;311049353.2;321860519;5684346770;2
2412;0.00746964;0.03975725;0.00417364;290572325.2;1299056876;11635603826;2
2413;0.00153021;0.05170296;0.00110876;946160076.2;342639324;11870184172;2
2414;0.00291296;0.01540089;0.00200896;242907554.4;472881247;8806456264;2
2415;0.01016164;0.058321;0.00142936;420031162.7;218943552.5;7445123624;2
2416;0.00303941;0.04969729;8983969466;218352693;96937706.69;1843969194;2
2417;0.0041916;0.14404644;2188949932;130351209.1;240456010.1;3992186506;2
2418;0.00923296;1437342257;9347220213;173992948.2;371390607.6;8106475838;2
2419;0.00469221;0.07365105;0.00068616;213116369.4;101098360;1928085096;2
2420;0.00516644;0.15114769;9127297042;173524348.6;204476146.9;5328120995;2
2421;0.00612116;0.04216556;0.00054209;150195888.2;149584122.4;3276125639;2
2422;0.0106352;0.07302056;0.00138601;558729797.6;482997033.8;9886900427;2
2423;0.00327636;0.04623064;0.00084421;456165251.6;980919166.6;13700097442;2
2424;0.00479149;0.03863224;8982828302;426858167.7;707502801.3;10985106557;2
2425;0.00128136;0.0200228;0.00044724;331852332.5;569061353;12732498501;2
2426;0.00273096;0.03376324;2521571648;1101426971;903893732.4;14913834372;2
2427;0.00154644;0.02661629;0.00076669;776893350;465741788.8;18493110879;2
2428;0.00176265;0.03737184;2155911441;820406468.7;282851938.6;13266172572;2
2429;0.00172676;0.0083656;0.00069341;223514494.5;98217315.83;10494611424;2
2430;0.00172021;0.05077765;2321869545;342644282.4;384255538.8;8691810610;2
2431;0.00870361;0.0984046;0.00102716;578546515.4;497327140;17612399922;2
2432;0.00396429;0.06558881;1643911578;483888641.2;203341841.4;8048027186;2
2433;0.00269761;0.09281544;0.00250304;404247901.7;236877084.7;6595990683;2
2434;0.00105464;0.08326401;1626122875;97762120.04;198261911.6;2656384230;2
2435;0.00237304;0.14447464;1708191587;222811857.2;278894095.5;3155999116;2
2436;0.00265176;0.16789876;2150288012;300675480.8;390346756.1;3085659739;2
2437;0.00321256;0.15176625;0.00298501;374924530.4;61719609.76;2155001550;2
2438;0.00222361;0.08894809;1040253657;345053702.4;278017740.4;1463665345;2
2439;0.00137301;0.06890849;214274714;303504708.1;29042056.49;3733466175;2
2440;0.0015954;0.11355356;0.00136109;333971382;251315767.8;8647205298;2
2441;0.00289289;0.07901905;2304182161;274510581.9;158803348.9;6434012873;2
2442;0.0020066;0.07803965;0.00077716;364953932.9;345000402.9;8595591417;2
2443;0.00305881;0.03932761;2254358037;187181256;504566105.6;8492077595;2
2444;0.00716689;0.07826021;0.00252281;282912424.3;1295441399;17504736824;2
2445;0.00149201;0.05751996;2655351532;300908775.5;475544861.7;12187129254;2
2446;0.00148581;0.05822496;0.000514;301380691.2;368428578.2;13725749569;2
2447;0.00532376;0.02184716;1622604889;299279381.4;469052286.2;10401168903;2
2448;0.00195281;0.02716121;0.00138885;311740943.7;695702934.7;14686888381;2
2449;0.01150249;0.02243284;2174198273;406571216.8;461612590;12226303306;2
2450;0.0024776;0.05303885;0.00058541;208790731.6;193698515.6;15070912594;2
2451;0.00101549;0.0758332;102285324;606716583;165742983.2;7608194089;2
2452;0.00464249;0.1126504;9019318478;368314947.6;214623685.8;6984367822;2
2453;0.00149496;0.12146024;9145805935;225312587.8;130741454.8;5054674424;2
2454;0.00266481;0.16055325;0.00057541;214611156.5;59082655.18;4434505243;2
2455;0.00230176;0.14277901;1751076131;221810946.8;181482407.1;4822421240;2
2456;0.00669801;9379438574;0.00037576;154600232.2;122211101.8;2185292014;2
2457;0.0013034;0.11883305;9905625391;237334387.4;330520336.9;2070800572;2
2458;0.0018948;0.09498964;2296819405;43065982.64;122859049.7;3878228256;2
2459;0.00460036;0.11800596;9980637414;244367414.9;462634096.9;7066949460;2
2460;0.01107121;0.09108341;0.00072176;193989642.6;307277270.4;6393058990;2
2461;0.00286124;0.08270041;0.00198549;201985422.8;1001888412;11798252811;2
2462;0.00520276;0.03769241;2153105096;699715967;461611559.4;10402739472;2
2463;0.00577304;0.02425984;0.00083229;437795565.6;467687071.7;15754504036;2
2464;0.00712721;0.01408929;2447684531;536786385.4;439303854.6;11986575513;2
2465;0.00538349;0.0362896;0.00119061;776912148.6;548729668.2;21129966249;2
2466;0.0049922;0.02686449;1660007702;689301718.2;366688171.6;13791434120;2
2467;0.00731801;0.028034;0.00101161;697844988.2;533246829.6;18194620486;2
2468;0.00680741;0.01970444;9145539704;437213093.6;122303832.2;10297239234;2
2469;0.00417744;0.05465224;0.00041661;645316213.6;329414266.2;15649396629;2
2470;0.00508656;0.03698389;9328027782;523283838.6;261635688.5;9995739230;2
2471;0.00619765;0.06424749;9001092112;366313890;401311654.4;11248017335;2
2472;0.00089789;0.04245929;9512104666;236008796.2;219254256.3;5930168400;2
2473;0.0028478;0.10495396;0.00119916;522349108.6;59629881.96;10689876040;2
2474;0.00328536;0.09444836;0.00201621;262976299.8;184613323.5;7604454558;2
2475;0.00408941;0.07137084;0.00120629;132474987.4;99893939.61;5796780944;2
2476;0.00165784;0.08220725;9291289658;133284540.8;40667999.76;6351638038;2
2477;0.01013229;0.07959781;1616357241;152998605.8;211739621.4;3870570131;2
2478;0.00447385;0.13474124;1627732514;260169224.5;247277897.6;7840947938;2
2479;0.00933689;1033524921;1622738908;332007291.6;271384854.8;13436833196;2
2480;0.00160404;0.05940676;9218429649;354640327.4;166799657.4;9136082174;2
2481;0.00248925;0.08629105;0.0007324;580975051.8;113278817;11978518512;2
2482;0.00228196;0.03423601;8983024162;201617214.4;156441234.7;8520555691;2
2483;0.00410044;0.09525081;0.00232124;512933799.6;100642725;12071452360;2
2484;0.00126709;0.05522401;2201071733;236216851.3;295705921.1;6425394254;2
2485;0.00239289;0.12617396;9055699998;323898198.4;87502676.85;9001658590;2
2486;0.00077324;0.06763849;0.00050161;154553804.4;65347069.04;4911248366;2
2487;0.00325576;0.08428236;0.00233345;340333470.6;371566849.8;8955010344;2
2488;0.00165109;0.08528516;0.00191164;383510407.6;350953272;5702716086;2
2489;0.00316196;0.10120449;0.00246024;738188122.7;597605347.8;10255898540;2
2490;0.00654201;0.06546876;9735887583;146275168.6;632260995.6;3584788112;2
2491;0.00347816;0.12441249;0.001238;247124085.2;114398579.9;3463477984;2
2492;0.00137504;0.09225896;0.00162464;253946050.5;81483012.96;1598988442;2
2493;0.00149105;0.07835229;9091153707;235405140.1;104895075.6;3903861198;2
2494;0.00149269;0.08040609;0.0017862;115657933.7;287560699.8;8257706295;2
2495;0.0020134;0.1260614;9200197162;705382863.4;552222239.8;8324678452;2
2496;0.01057065;0.06457716;0.002468;264934455.2;673367561.4;9827665462;2
2497;0.00241596;0.07782921;2129993355;649431863.2;432989963.6;9330886964;2
2498;0.00462824;1707721716;0.00190516;494062964;594548410.2;14232232618;2
2499;0.00223769;0.05315004;1598624413;646967387.4;373905739.5;9127414601;2
2500;0.00318609;1008404276;0.0005614;486419552.2;566823118.5;13323873295;2
2501;0.0006186;0.01552764;2582221878;206776043.5;331479149;6586787967;2
2502;0.00170709;0.05110876;0.00113816;646806353.6;601440407.4;17649267387;2
2503;0.00088069;0.0388662;9309465529;912674452.2;718056105.5;14089410233;2
2504;0.00419501;0.02375964;0.00221189;318520404.5;496381044.2;15449313639;2
2505;0.00303681;0.0209116;1621031088;753045522.4;447382772.7;10276003428;2
2506;0.00362849;0.04090929;0.00306444;878168937.7;307301524.8;12856305535;2
2507;0.00022584;0.06157989;262930725;144221321;476041202;6818156687;2
2508;0.00176504;0.13789001;0.00242021;510220791.8;949267233;10951418206;2
2509;0.00247984;0.06527949;1640553775;182652888;299046335.4;3650329720;2
2510;0.00152504;0.09935069;9273336521;223375244.4;55187057.61;1730446495;2
2511;0.0057448;0.09716224;0.0011124;229018675.2;106561277.6;1590108217;2
2512;0.00330356;0.08573569;9364987487;530137312.4;78092198.56;5321933758;2
2513;0.00227136;0.08331876;0.00273696;180872671.7;569871465.2;11018482124;2
2514;0.00120664;0.05903425;2177965085;295630110.6;408173556.8;8777373900;2
2515;0.00606516;0.02592109;0.00074245;173033386.4;883683712.4;14036394554;2
2516;0.0020634;0.01189241;9181594972;627835478.5;239772550.5;8887972535;2
2517;0.00350624;0.043962;0.00160704;399820647.2;469720089.3;13175843352;2
2518;0.00101976;0.06896409;2122814974;399708980.6;148747635.2;6443531848;2
2519;0.00318784;0.14943224;0.00214681;793149866;35105114.65;9270151752;2
2520;0.00026064;0.08269624;2214201435;130322544.5;155210356;4074539523;2
2521;0.00132849;0.13792661;9310081892;143457369.8;46622640.55;2251108007;2
2522;0.00136376;0.13443676;9145928936;85635113.45;174749855.4;2397732319;2
2523;0.00155125;0.14360004;0.00071509;234637003.2;46583516.29;2688725226;2
2524;0.00590525;0.13407445;0.00117341;387515699.6;248455209.8;3370373283;2
2525;0.00180156;0.12585009;1717622239;736818215.2;203958236.4;6974170965;2
2526;0.00434776;0.09308521;0.00150136;626879280.5;844336197.8;12286324199;2
2527;0.00221721;0.11566569;9512277488;1314385132;573741264.3;13086618618;2
2528;0.00578301;0.05761641;0.00187209;870010131.4;1101095366;16556074835;2
2529;0.00367301;0.0939666;0.00072384;1752254098;370524733.8;14619788071;2
2530;0.00723816;9969732465;0.00383976;484898337.3;1483470589;16090696345;2
2531;0.00161384;0.02652529;9091322713;1029539596;572738126.7;9778632438;2
2532;0.00379004;0.05424529;0.00081705;710618908.2;1025330373;17371820102;2
2533;0.00346489;0.03544721;0.00043276;1201910645;480320099.1;12713813789;2
2534;0.01222076;0.02473685;0.00183101;551746246.2;1976198337;19008014842;2
2535;0.00846804;0.02864921;0.00046524;651066111.8;222199692;9227185458;2
2536;0.00566584;9409497976;0.00282161;897451625.7;791011799.4;17327981471;2
2537;0.00659316;0.06139361;9346494408;237198261.3;535285143.2;7285005341;2
2538;0.00960984;1282300295;0.00201204;261257686.2;467757663.4;10464845727;2
2539;0.00482424;0.11894865;0.00274109;297393959.8;361886253.6;4173099440;2
2540;0.00758124;1177413745;0.00570384;628987841.4;335461856.4;3724238818;2
2541;0.00146781;0.08191869;0.0053106;623119274.8;145506531.4;915870786.4;2
2542;0.00356745;0.03225749;1730852402;554251174.3;493460757.9;6907957822;2
2543;0.00555044;0.05289064;0.00112104;458465830.8;636949628;13341559293;2
2544;0.00918769;0.05076569;0.00230429;449205708;379249285.1;9968339024;2
2545;0.00283296;0.05256621;0.00181085;509416966.7;675950060;15466120104;2
2546;0.00474504;0.02791509;9272983258;537113026.1;938034514.6;10672844695;2
2547;0.00204176;0.02511265;0.00145364;704059999;938433843.5;12450830389;2
2548;0.00078349;0.02350424;0.0010316;735559626;396373154.1;10231128625;2
2549;0.00130185;0.01136916;0.00120956;379669773.1;156883570.8;8200496642;2
2550;0.00287616;0.04739729;2447730078;347185779.2;338008430.8;8036878313;2
2551;0.00157765;0.089678;0.00139741;351883952.2;135797134.4;6804043195;2
2552;0.00268836;0.06199176;2172448792;220565152.9;188972173;4175993457;2
2553;0.00196829;0.07808516;0.00216889;195158656;149512874.7;2276601539;2
2554;0.00063289;0.09794036;1637609778;207466569.4;132067905.2;1674912869;2
2555;0.00059381;0.10029736;940167254;404707136.2;16916389.56;3314416953;2
2556;0.00332064;0.03876656;0.00138164;275365113.5;196709160.2;6344921635;2
2557;0.00177344;0.05275124;0.00104976;989240311.9;397077790.9;10710055017;2
2558;0.00570489;0.04280445;0.00158069;943060888.7;1426132148;14505562329;2
2559;0.0059078;0.0428636;1619480534;1135040337;900620077.1;12814637391;2
2560;0.00125525;0.01526296;0.00064024;201815520.1;337494143.6;11997619548;2
2561;0.00164096;0.01683476;1625907242;564879028.1;334650303;6521816093;2
2562;0.00266041;0.03233796;0.00071245;191857923.6;301896703.8;6111571523;2
2563;0.00602281;0.12408901;2307511708;441387981.6;689889638.1;6910373997;2
2564;0.00233864;0.10952665;0.00141989;263270695.4;75319017.96;3837667080;2
2565;0.00144781;0.15510161;9237160257;345059488.4;43129906.29;2582210455;2
2566;0.0026152;0.1452764;9109509207;219557035.9;43592549.29;1690427537;2
2567;0.00317544;0.17466205;1776401225;158208429;69518612.25;3059535783;2
2568;0.00197409;0.21945904;1759454912;562581532.7;77631991.82;2256172129;2
2569;0.00302509;0.14641989;1603475106;208501180.5;328287321.4;2543559587;2
2570;0.00573664;0.20240241;9310016846;473049271.2;77763507.8;2871361659;2
2571;0.00141464;0.14547216;1611475268;378751852.6;48658736.31;2351154110;2
2572;0.00284636;0.07454536;0.00091684;325121985.1;15787670.81;2025890090;2
2573;0.00535344;0.14336116;226840184;279749774;53644188.14;6702021258;2
2574;0.00265816;0.05566449;0.00104581;613017407.4;23977346.74;5117021589;2
2575;0.00393909;0.07918464;1692760878;660588606.2;87292199.69;11625283115;2
2576;0.00104089;0.04467605;9942815406;1103108886;69490652.89;8171713233;2
2577;0.00385341;0.0585858;1057707395;989271665.4;74204885.99;18242010239;2
2578;0.00549376;0.04817625;994300057;976789436.6;376256964.6;13924002063;2
2579;0.00581064;0.06656769;934692653;815578201.4;125675569.6;18484882528;2
2580;0.00269041;0.04067516;9512263134;764478011.6;193386473.9;12378919373;2
2581;0.00326696;0.07838729;9019238361;811312133.5;61904761.78;15235694118;2
2582;0.00068985;0.0519096;0.00042045;923060033.7;96042408.25;13651823712;2
2583;0.00548744;0.0467956;0.00132476;628464954.8;218470540.2;13847156828;2
2584;0.00241664;0.02549544;9000938083;392993451.6;30492611.96;10262391129;2
2585;0.00603609;0.06649385;9346706356;706212398.4;260023267.4;17417375440;2
2586;0.00098989;0.04798525;0.00151265;1925333784;166333037.6;15412895615;2
2587;0.00277004;0.05038549;0.00144629;1176364830;206718486.4;16201046672;2
2588;0.00095641;0.07794501;219726472;219191086.4;299883070.2;9348109741;2
2589;0.00704549;0.12659084;0.00132481;486991764.2;375002079.4;10543090574;2
2590;0.00305261;0.13767329;2206481971;182714914.5;129829309.5;7066509999;2
2591;0.00738901;0.20009389;0.00499924;766438286.6;334019366.9;6834202474;2
2592;0.00712945;0.16304801;162930697;273078085.2;438730335.8;5859916715;2
2593;0.00493044;2492413034;9274278705;269519891.1;183123452.6;5338710584;2
2594;0.00242256;0.16819601;1729083444;160456669.2;209736072.3;3271875295;2
2595;0.00183769;1765848475;1026811559;543919470.1;85572000.85;4750694854;2
2596;0.00060821;0.17701761;1825574828;297037567.8;168490003.6;4161976573;2
2597;0.0041748;9765846805;9403128446;410384454.2;267564543.4;5918200270;2
2598;0.00694049;0.15086609;2266251868;564563369.9;288828546.7;3616299509;2
2599;0.00667385;2193522054;1129303259;222773156.4;526963739.5;8076207739;2
2600;0.00471961;0.16408625;219832216;822255702.8;1009533643;9652834312;2
2601;0.00665084;0.11191676;0.00268261;556187832.6;634006583.6;9985190120;2
2602;0.00369936;0.10997409;1678585538;681575312.5;575195453.6;7143892471;2
2603;0.01130089;1037242247;0.00588816;776527074;828326998.2;8929657919;2
2604;0.00537201;0.12015861;2704620738;490529261.8;776604339.3;6724914641;2
2605;0.00150145;0.1444832;0.00268244;467093473;285179999.6;8928475455;2
2606;0.00667724;0.16172385;2127416463;982132698.7;600016971.8;8302292911;2
2607;0.00425601;157427833;0.00245456;388392511.5;535287987;14423005908;2
2608;0.00389276;0.11394244;9328449786;1234584220;1093882722;12422537278;2
2609;0.00910021;1162305223;0.00347201;881867974.5;1841103775;16687906614;2
2610;0.00341276;0.06332021;2603575655;1194228455;1566867821;9701868461;2
2611;0.010394;1191196943;0.00465516;618812387.4;1527078536;12164843630;2
2612;0.01595256;0.10570036;2297575263;1529226805;2116109513;14205112407;2
2613;0.00518161;0.03967556;0.00187121;610355236.9;1093668165;11142842908;2
2614;0.00392521;0.07490004;2704476386;791294262.6;1690583858;9769635294;2
2615;0.00152561;9225005032;0.00125969;980230325.8;1262927048;11875595248;2
2616;0.00275689;0.10439725;0.00537969;1396725828;1154879168;9383776238;2
2617;0.00518269;1014040241;0.00452041;511231481.9;887763072.6;7938439345;2
2618;0.00426269;0.1520432;1627629897;401800490.8;426582859.1;6434254165;2
2619;0.00387501;1953061716;0.00740049;1483381970;664202239.3;13118719681;2
2620;0.00061756;0.09585016;2755199626;350704996.3;892881349.1;8802321271;2
2621;0.00422705;1299382178;0.00737021;639425741.6;876280011.5;10185427119;2
2622;0.00222645;0.15537976;2138665299;487279703.5;587105544;5646543757;2
2623;0.00738224;199343754;0.00803145;554298205.6;794685948.4;7452358026;2
2624;0.01125624;0.1819062;2479889447;560930355.8;719383376;4986321917;2
2625;0.00290144;1138396896;0.01023364;1159562947;533327216;5183787642;2
2626;0.00643785;0.17743325;0.0076688;507035799.2;781686287.4;2644360385;2
2627;0.00378201;1138532472;1701372656;979871801.6;682443757.4;3476883989;2
2628;0.00193896;0.19657601;9550502638;577839544.6;101189871.8;2801787707;2
2629;0.00368549;0.19575156;1652183732;436053105.6;53454831.2;3418446312;2
2630;0.00204424;0.11228001;9038344998;274789092.7;139840009.8;1642792413;2
2631;0.00060556;0.12351941;2528759497;651201453.5;230219726.6;5537507202;2
2632;0.00109424;0.09995836;0.00093529;524711272;253294677.5;6966489868;2
2633;0.00521305;0.05324969;2119976202;1210002453;411810134;11191577238;2
2634;0.00577425;0.02997109;0.00225376;1653722996;1402130245;17486954464;2
2635;0.00116836;0.01773441;2179508186;1446563581;2029354639;13080791700;2
2636;0.00446849;1749142209;0.00310905;1284125345;2942457361;18840240588;2
2637;0.00280556;0.0280732;2570293863;1436332065;2056834788;13972409492;2
2638;0.00339244;0.03907656;0.00069769;1637660037;802698283;17359786365;2
2639;0.00710929;0.0547906;2209550353;1983191514;1655093800;17850119655;2
2640;0.00416276;203864499;0.00126056;1726962063;2673495623;24190673715;2
2641;0.0042568;0.03648384;2518205114;1543480658;1662521437;14708422180;2
2642;0.00455844;1031061308;0.0022306;846746044.9;1742693273;18334614841;2
2643;0.00442244;0.05963916;2303604759;1110719554;1700993738;9781114971;2
2644;0.00331036;0.0391152;0.00077164;1135437244;1767974793;13258352300;2
2645;0.00828696;0.05597265;9109690667;341937868.4;695001879.3;6814667461;2
2646;0.00916224;1758566271;0.01551161;631086294.4;1189939356;7968651122;2
2647;0.01120709;0.13182569;2150086245;674619600.9;1177774304;6501121813;2
2648;0.00180804;0.09684424;0.00439925;442645234.9;358902481.4;4843596936;2
2649;0.00782656;0.15570364;9146618953;373475908.6;372744993.6;4761049902;2
2650;0.0057396;1008688136;0.01004384;481010102.3;326960958.6;3403008422;2
2651;0.00459189;0.12597424;0.00668985;357626396;609961030;1562523334;2
2652;0.00318881;0.11215049;9183098214;385503559.8;199881681.2;2603112069;2
2653;0.00838384;0.18095609;0.00296325;606867671;404638759.7;7031718668;2
2654;0.00562529;0.1837508;9128100862;1243325860;340137514.2;8221735367;2
2655;0.00613069;0.10362585;0.0033304;1141134479;1242127645;12229971297;2
2656;0.00086625;0.05192681;912733949;1222212805;816891680.6;11400621313;2
2657;0.00959761;0.05714024;0.00196469;984316290.8;587089001.6;23840752269;2
2658;0.00158504;0.05443576;0.00058501;1369329540;69697004.89;15673523069;2
2659;0.00858861;0.05735585;0.00140264;1395996025;166063822.2;18088591069;2
2660;0.00324669;0.02854665;9419892523;482213835.2;91058147.44;14027194340;2
2661;0.01136709;0.06114909;2321330196;888968521.9;111300972.7;24113111311;2
2662;0.00735316;0.02971056;0.00068684;425153555.9;56674402.05;11751050095;2
2663;0.00842589;0.021754;2229562895;377858722.1;180624824.8;14013804366;2
2664;0.00260521;0.07057561;0.00085285;262769644.7;81036486.52;10574017537;2
2665;0.01453416;0.10366441;1668305643;1123793643;662593937.1;15264579328;2
2666;0.00503949;0.08852484;0.00454865;437070627.1;225936662.6;9169246139;2
2667;0.00776925;0.11250376;0.00193184;242381615;322842611.4;7816080068;2
2668;0.00358489;0.11206465;0.00267224;128102066.2;189794904.8;4422955464;2
2669;0.0065394;9505729947;1613230404;281900501.6;259356074.4;2158946451;2
2670;0.0036344;0.14384964;9182789095;156214802.3;134714682.8;2084346719;2
2671;0.00207029;0.18068269;210882.94;324314615.5;81352494.61;4763643698;2
2672;0.01548845;0.19141209;0.00556576;284999693.6;545154452.4;4867187235;2
2673;0.00345729;0.09799729;1614680816;344391653.3;287886079.8;3574461688;2
2674;0.0082076;0.06061664;0.00191764;517968397.7;726272162.8;8670780250;2
2675;0.0006596;0.04679044;1621183439;1041263037;766551670.4;9266213117;2
2676;0.00237629;0.02820364;0.00065176;709861446.2;1406532102;17327663861;2
2677;0.00532036;0.01639044;168378828;511007319.3;693155999.2;6403509980;2
2678;0.01102581;0.114744;9366933946;323036963;699035042.8;6600590428;2
2679;0.00300641;0.08788241;2211956525;53172610.04;336103986.6;2694364295;2
2680;0.0036468;0.11770409;1873699758;229476286.4;455128926.2;3068852175;2
2681;0.0163544;0.15883269;2124597204;325202275.5;921093313;4450713895;2
2682;0.0103152;0.20160365;0.00710741;638005736;616842049.9;8713855675;2
2683;0.01744681;0.16356596;2138685109;142441876.1;818218804.3;3866748495;2
2684;0.00314864;0.14064224;1632904247;245094326.8;216891206.1;1965151201;2
2685;0.00607136;0.09438921;0.00418901;119347546.6;180954123.2;1889014599;2
2686;0.00111361;0.11474145;250065365;524588896.6;879826299.6;6206625798;2
2687;0.01207429;0.08934716;0.00386149;467756554.8;1856103722;10040964877;2
2688;0.00114524;0.03363661;2750226291;634803654.4;1278869169;9664883265;2
2689;0.00909741;0.05501249;0.00093676;912968532.2;1694787524;17660246821;2
2690;0.00705016;0.01797809;2258491588;601062734.6;1746254820;9493061094;2
2691;0.00650269;1004445479;0.00093121;378689170.5;1533367993;22207565999;2
2692;0.00287429;0.01316916;2486660286;1108799084;889517877.9;10868820870;2
2693;0.00632961;0.03545516;0.00209456;1458537491;2831355580;22258518230;2
2694;0.00689776;0.044913;9200294264;1240748029;1335539304;13383150630;2
2695;0.01010349;110164301;0.00394304;1174174148;2124256561;19061927706;2
2696;0.00355881;0.04308801;1630951067;652242733.6;1033706810;13706636866;2
